id,task_str,file,mean_accuracy,median_accuracy,p80_accuracy,mean_precision,median_precision,p80_precision
285hy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\285hy_FVTask\2024_11_21_15_44_59.txt,1.6213773117012156,1.4384828755152568,1.933092493230539,0.18497004966368022,0.17623130690842534,0.32137104838089525
28my,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\28MY_FVTask\2024_06_20_18_55_36.txt,0.4269977277304386,0.38123126012568864,0.5969528307863692,0.12013493176647448,0.08220343119946759,0.174800149102784
28lrz,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\28lrz_FVTask\2024_11_18_18_41_59.txt,1.5939900190763903,1.153127943170686,2.7830240971609723,0.12153438164301415,0.08467060767127287,0.15835620303551737
284fsh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\284fsh_FVTask\2024_11_21_15_06_59.txt,0.37577092581760246,0.2746274366132916,0.6822460131381434,0.11643150735053705,0.10588493914699651,0.14545181955889572
29cn,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\29cn_FVTask\2024_11_18_19_38_43.txt,1.2062833277575884,1.2876160496534892,1.5874890135242181,0.28832752170116493,0.15794353774320274,0.2959225080252969
29jwq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\29JWQ_FVTask\2024_06_20_19_56_47.txt,1.2771442230675025,1.1113183148653196,1.4817498201569494,0.35910037046919463,0.1360708726567306,0.1920034434820491
2lhy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\2LHY_FVTask\2024_06_12_14_38_17.txt,3.3083096411301156,2.896611546414801,4.3837003294399235,0.23973018312410757,0.16617267687811754,0.38107862243370716
2tyy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\2tyy_FVTask\2024_11_14_15_57_42.txt,0.7654749711983507,0.5553462906065033,1.0696369479513064,0.123300963803791,0.10176376827617073,0.16235998546220262
30hjw,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\30HJW_FVTask\2024_06_21_11_07_35.txt,1.1329619818297705,1.0195054925204516,1.7699490486060712,0.1212500098403773,0.10077590014102758,0.14667817507583147
31csy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\31CSY_FVTask\2024_06_21_11_49_33.txt,0.8702730542981906,0.8651635487484506,1.282300698942787,0.10599185660098172,0.09079921616347403,0.16254000174718441
32lcr,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\32LCR_FVTask\2024_06_21_18_52_38.txt,5.255653906562733,4.968387626785186,7.842583336875447,0.353265594275872,0.30803801958391674,0.5293255028795831
33qzk,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\33QZK_FVTask\2024_06_21_19_16_38.txt,1.1281821014858362,1.0429816031544874,1.5608898096536241,0.14514620218276303,0.11092066501628584,0.17709577121685913
35qjz,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\35qjz_FVTask\2024_09_10_14_56_22.txt,2.7059448521559157,2.698457696912463,3.5505678945879446,0.1017226862332851,0.09050455538603658,0.14680045566562183
34lmh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\34lmh_FVTask\2024_09_10_14_27_06.txt,1.6665443371913664,1.5162321898970057,2.5105650957523236,0.13464694029698968,0.1341832099686236,0.19221830006953225
37myc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\37myc_FVTask\2024_09_11_10_15_49.txt,1.0832371138850407,0.9871022484571577,1.6171123429523242,0.09237377187232935,0.08860344992541497,0.12424197934824671
38wqd,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\38wqd_FVTask\2024_09_11_10_43_33.txt,0.4403511124528587,0.3426910710324089,0.6700730598929515,0.09597339795356506,0.09407477795610347,0.13918691119915716
36wly,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\36wly_FVTask\2024_09_10_15_28_32.txt,1.4889246847981175,1.4528345865458823,2.2124694858060403,0.11121087828199529,0.09536072915667673,0.1715876343770818
39dyj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\39dyj_FVTask\2024_09_11_11_17_35.txt,0.49398845584820167,0.512506693500489,0.627449542751267,0.13060578633894748,0.13822395163652929,0.19180690943759948
3lkf,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\3lkf_FVTask\2024_11_14_16_59_17.txt,1.092500885513945,1.1404165284252767,1.6590247885998504,0.10600842782326458,0.09974227637893696,0.12124752027111807
3pyt,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\3PYT_FVTask\2024_06_12_15_40_41.txt,1.6448163163723313,1.568460111953302,2.4954157039123803,0.12397242840929885,0.10146134308205121,0.2066618088168416
40ljk,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\40ljk_FVTask\2024_09_11_11_55_39.txt,0.6324625923512305,0.4933047333450671,0.9479517509670131,0.17672937243519785,0.15453667697210224,0.2366734029789807
41ssf,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\41ssf_FVTask\2024_09_11_13_50_53.txt,1.2643037131985315,0.9052479078562353,2.383542762271793,0.1664383354160431,0.11445245242530419,0.22597045989077982
43zjx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\43zjx_FVTask\2024_09_11_15_34_46.txt,1.4996896816667515,1.2812733812532178,2.5090923722180256,0.11557941873354981,0.08917255612063275,0.19781887776201507
45cl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\45cl_FVTask\2024_09_11_16_42_36.txt,1.7266153744445012,1.3537160179527452,2.3661199992994,0.11902775388009218,0.08143208714085107,0.11323291307481778
42fxy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\42fxy_FVTask\2024_09_11_14_44_49.txt,8.408554748596533,8.509740002733672,11.229580594899533,0.13970399393719615,0.13259820424773405,0.20430659109562618
44whq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\44whq_FVTask\2024_09_11_16_14_35.txt,0.6952727493394794,0.7269756342057407,0.8754222336575969,0.08947185394451933,0.10319394703575513,0.11816662546420868
46bry,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\46bry_FVTask\2024_09_11_17_27_45.txt,1.4140132971458508,1.1142810747539014,2.2438819328242796,0.19424511504138328,0.14438648527304915,0.18299906065279706
47gmr,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\47gmr_FVTask\2024_09_12_10_06_29.txt,0.8837045510376292,0.6608583324648538,1.134378065019061,0.14288396236975356,0.09318548887252938,0.212179492323769
48gmh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\48gmh_FVTask\2024_09_12_10_47_37.txt,1.0701252224262219,1.001733225435461,1.4442826281364374,0.08054461689576366,0.055385154178217544,0.10311911815719774
50zyx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\50zyx_FVTask\2024_09_12_12_13_42.txt,4.873926413401281,4.209418866113097,7.60527798002744,0.10814191824687454,0.10965307458706472,0.13955382103112582
4hyn,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\4HYN_FVTask\2024_06_12_16_35_19.txt,0.8161462007324415,0.7051905542198265,1.2894473187171756,0.2030222541257308,0.12310794871019115,0.2545514807002785
49wc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\49wc_FVTask\2024_09_12_11_30_51.txt,1.3539531427955362,1.12981782217742,2.0095881609559703,0.23541826083725173,0.21576486672600362,0.30763747758880655
51wxm,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\51wxm_FVTask\2024_09_12_14_03_13.txt,1.8629867992424212,1.7182511205735778,2.301282393495373,0.17021722012065355,0.13899971565470234,0.2410297575480369
4sjx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\4sjx_FVTask\2024_11_14_18_05_33.txt,0.5833948778877082,0.5589317891282006,0.9027780688809678,0.09885576589760875,0.09799860967326116,0.12595680944147142
52wm,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\52wm_FVTask\2024_09_12_14_52_44.txt,1.633958631407113,1.3351613022866937,2.3569690566856463,0.1469823799601572,0.1333434682939311,0.1783142626068735
56jjl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\56jjl_FVTask\2024_09_12_17_26_20.txt,0.7221313353500812,0.5490475402889059,0.9136211418743647,0.07588737450239008,0.07255701087320132,0.10707247691157165
54psc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\54psc_FVTask\2024_09_12_16_04_44.txt,1.0786131839505895,0.9859493744338057,1.2885850310296016,0.10793489136254013,0.07487649842198568,0.19968022426168802
55wcy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\55wcy_FVTask\2024_09_12_16_48_30.txt,2.576447916812556,2.3168762876215836,3.810653803397853,0.19437334444255405,0.1289515718996877,0.229644926025531
53slb,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\53slb_FVTask\2024_09_12_15_27_51.txt,0.4950266898492761,0.39661552734928407,0.7576390608978492,0.08816829758893639,0.06002467038251856,0.15291728092363366
59hy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\59hy_FVTask\2024_09_13_11_26_10.txt,1.5716639054719719,1.458794178261389,2.3528113748155706,0.20032773592434971,0.1857111843146298,0.24083150021888697
57whm,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\57whm_FVTask\2024_09_13_10_13_03.txt,1.6654141766500503,1.5501630562039745,2.481615614716359,0.12104364760247667,0.10858012194321999,0.16175230350420233
58zk,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\58zk_FVTask\2024_09_13_10_54_59.txt,1.7774615810704908,1.5565471961659916,2.75232167768591,0.1473544113312254,0.1314128996451135,0.16480377320747244
5zbx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\5ZBX_FVTask\2024_06_12_19_30_59.txt,0.7963610731554688,0.6536646841328704,1.2203051929923778,0.11600066785969128,0.12527350831810524,0.14385889045884087
5lmh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\5lmh_FVTask\2024_11_14_19_40_04.txt,0.7441581366509609,0.5929549538886135,1.0273034061081614,0.12177715277016114,0.1410796279452911,0.16253285285403749
61sjx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\61sjx_FVTask\2024_09_13_14_02_35.txt,1.2937240724013688,1.147938366648346,1.9495142402166439,0.08494095174602477,0.07433910835488165,0.12298051135670891
60wlx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\60wlx_FVTask\2024_09_13_11_59_23.txt,1.8505871588062088,1.6572772262223974,2.3897785014789905,0.1324213737139213,0.13670513488684055,0.18843995366000554
63fyq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\63fyq_FVTask\2024_09_13_15_24_10.txt,0.7819180830135571,0.6144502250145869,1.0776007848219484,0.11016545105086213,0.09938633481844542,0.13657825321024838
62zts,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\62zts_FVTask\2024_09_13_14_49_40.txt,1.1585024099377812,1.0999511363084593,1.8235701814705405,0.1141900905536463,0.09075308565684762,0.17750068298242003
64lja,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\64lja_FVTask\2024_09_13_16_06_41.txt,1.9455893251319163,1.7210487493848545,2.7714712981651677,0.13405380492324706,0.10950458840255642,0.1837240851202754
65zhx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\65zhx_FVTask\2024_09_13_16_41_49.txt,0.7714789959669323,0.559627106219321,1.192349208985662,0.19893386156124082,0.1672113523975194,0.2830846241939486
66tyr,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\66tyr_FVTask\2024_09_14_10_47_23.txt,1.563870313359475,1.5828610224847441,1.8491651933567175,0.0799705680489,0.06215232419660521,0.10566344346480394
69xwx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\69xwx_FVTask\2024_09_14_14_26_00.txt,7.2703768320759545,7.8012594779298405,8.921258765617036,0.5484943573911875,0.2668386995922641,0.3901758058154413
67ywh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\67ywh_FVTask\2024_09_14_11_17_42.txt,1.3098965974122014,1.1167134717108973,2.3488048414978806,0.21337901252604585,0.21536747399605216,0.27365030974616544
68zxm,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\68zxm_FVTask\2024_09_14_11_53_59.txt,0.7351778347315107,0.7405415629581805,1.2493467744252729,0.15687286543990925,0.10434037480340846,0.24288072101197522
6dwh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\6DWH_FVTask\2024_06_12_20_17_50.txt,8.947726728421012,10.612168919780531,11.83056753378203,0.10923089898071768,0.05988795068799212,0.17594295013496547
6hxd,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\6hxd_FVTask\2024_11_14_20_41_38.txt,2.6447384308261728,2.8548613115826154,3.205616311034024,0.1792343339818292,0.1502930732986981,0.23415720616724187
71yht,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\71yht_FVTask\2024_09_14_15_31_31.txt,2.2785028333976496,1.2977854767975805,3.9535830532816165,0.25831530503828576,0.23844479054295448,0.3625394916569103
70dyq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\70dyq_FVTask\2024_09_14_15_04_23.txt,2.4271041658077563,2.7540308569431025,3.212656396538784,0.18178754165656938,0.14446064782129714,0.20738955768131326
74xs,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\74xs_FVTask\2024_09_18_14_11_17.txt,0.6166165932553057,0.46925965537400693,0.7288361225863103,0.11524498025966184,0.08296170958130357,0.14184284058003094
72xy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\72xy_FVTask\2024_09_14_17_02_42.txt,0.8697996039550874,0.6344765939254251,0.9964393129205112,0.09460929172462616,0.10653171040932677,0.14394817051870834
73zxq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\73zxq_FVTask\2024_09_14_17_36_46.txt,2.262366372764124,1.6266251084525303,3.8885480109810966,0.09921152719787533,0.08982250487727114,0.12575295700430958
76twj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\76twj_FVTask\2024_09_18_15_39_27.txt,0.8654111708391091,0.5200299687558184,1.0508832331247857,0.2133724990573113,0.15865287948186585,0.30139136339338174
75lcw,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\75lcw_FVTask\2024_09_18_14_55_38.txt,0.8551870218712638,0.8428333736041402,1.3541447186440716,0.18145561340683336,0.14961582567940224,0.29164903518229424
79zkj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\79zkj_FVTask\2024_09_18_17_23_49.txt,1.9577715810206253,1.9875799970450871,2.331739528700748,0.1980714465194284,0.10667106150363147,0.16985462181963487
77lsy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\77lsy_FVTask\2024_09_18_16_19_00.txt,0.8837889451313977,0.69399701673437,1.0993319360675597,0.1726298789444681,0.13436539667691433,0.18549955924868095
78bdy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\78bdy_FVTask\2024_09_18_16_58_02.txt,2.4514372288007134,2.6001791231241294,3.4066321136799886,0.15024310256791337,0.1496744764622031,0.21927589917447113
7lm,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\7lm_FVTask\2024_11_14_21_44_29.txt,2.7754694023430524,2.406901739175831,4.296865010184072,0.1618386217159203,0.14809937618463115,0.24150902062670457
80syy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\80syy_FVTask\2024_09_19_10_46_39.txt,1.9208767547409484,2.094435439206864,2.6608290489909225,0.17046127629344124,0.12386889763087941,0.23077496722088403
7smq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\7SMQ_FVTask\2024_06_14_09_43_57.txt,2.4000158307537633,2.578135970341153,3.1804976261685356,0.18593718985863097,0.10641250882587427,0.18124611457946568
81typ,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\81typ_FVTask\2024_09_19_11_21_23.txt,0.7605685278730396,0.4833514792382961,1.3361490748842957,0.11032817913804173,0.09762459074490953,0.15728758750841337
82lmx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\82lmx_FVTask\2024_09_19_11_56_55.txt,2.8420042912509995,2.446859770547622,4.7111927952006,0.1281046893552907,0.1395254655963996,0.16375694832022591
85zj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\85zj_FVTask\2024_09_19_15_22_59.txt,3.195217789619068,3.574357246378108,4.002188875415019,0.11408236179364402,0.10594467728610346,0.15493187144874498
84ljt,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\84ljt_FVTask\2024_09_19_14_52_06.txt,1.808892181877073,1.7036552401524712,2.718380256712718,0.12260818982243271,0.11101251082030514,0.1397953320953585
83bzw,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\83bzw_FVTask\2024_09_19_14_11_57.txt,1.354140755957147,1.3682310811289744,2.1679296847606353,0.09710765279367607,0.08437969596727823,0.1279590808215279
86yjq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\86yjq_FVTask\2024_09_19_16_14_23.txt,1.017319844602761,0.9829746648628788,1.1925777250478373,0.14086752600106714,0.11671815391942186,0.18310212447318286
88lys,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\88lys_FVTask\2024_09_19_17_28_41.txt,1.384393736608249,1.3550834233291376,1.813373836720942,0.12615932040828717,0.10700497448920507,0.2061728646134924
87ymj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\87ymj_FVTask\2024_09_19_16_54_43.txt,3.123041149803106,3.2594594895861153,4.411519751316232,0.23309190746090416,0.2325352997150381,0.3131734338912421
89lc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\89lc_FVTask\2024_09_20_10_50_48.txt,2.1780846110800116,1.9786925262696307,3.258937976334257,0.1676334722431723,0.15210102210420723,0.19783071551812278
8zxy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\8zxy_FVTask\2024_11_15_09_54_55.txt,1.9173195772420468,2.006013954554636,2.4622346712693353,0.2020505904169416,0.15839088349791347,0.17738866794024963
92wx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\92wx_FVTask\2024_09_20_14_54_52.txt,2.5146820789024926,2.0972728745357987,4.084125627788771,0.12038175711401435,0.10300542617649285,0.1942735675561056
91zxt,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\91zxt_FVTask\2024_09_20_12_08_22.txt,0.684341041125005,0.49439481016849285,1.037738246405945,0.09048756629797938,0.07330777096756477,0.11380868991576061
8wqy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\8WQY_FVTask\2024_06_14_11_11_35.txt,1.843316929348533,1.6412677201531585,2.850144102886305,0.29956289389413765,0.14968801928066566,0.21333402872725798
93zyn,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\93zyn_FVTask\2024_09_20_15_29_44.txt,2.4341038864227245,2.4715082630566343,3.4737727507874214,0.14505886778508367,0.10147184743367696,0.12056994515682257
95lm,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\95lm_FVTask\2024_09_20_16_48_40.txt,1.3986353568555172,0.9056022913412298,2.1644356643183773,0.14342969470128605,0.15278301391193994,0.19722230314510705
97wjh,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\97wjh_FVTask\2024_09_23_14_03_25.txt,1.3284622971383508,1.2924232202204289,1.7537265985311616,0.10661823341153132,0.09976504074839335,0.14022400517570166
96zyc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\96zyc_FVTask\2024_09_20_17_33_51.txt,1.2280399174365868,1.210836527466697,2.031440222414713,0.09016267413549107,0.08262500510332751,0.13420304071779124
94zxs,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\94zxs_FVTask\2024_09_20_16_05_08.txt,0.3973621466926855,0.33247541165456235,0.5837091419739922,0.14052551563792798,0.11883751349108593,0.20625595555208037
99zyx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\99zyx_FVTask\2024_09_23_16_13_29.txt,7.065736857061726,7.871955135466379,9.882761010438623,0.15362302081022505,0.16395423830127023,0.2109024963596769
9ssq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\9ssq_FVTask\2024_11_15_10_56_24.txt,0.4272949072391343,0.3128796160992501,0.76930359884614,0.12617531373780114,0.10270949719969114,0.1814380238235446
98wwb,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\98wwb_FVTask\2024_09_23_14_43_18.txt,1.345588393200259,1.3068152718989179,1.8097386650673177,0.06484183234523036,0.05968966533063057,0.0912538256113737
9xyq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\9XYQ_FVTask\2024_06_14_14_02_21.txt,1.7016221988064693,1.7019822337976493,2.1706096855494454,0.1485775746134129,0.11915993572148567,0.23889795923141044
h002cyx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h002cyx_FVTask\2024_10_28_19_02_48.txt,2.7527050184062,3.519338538824325,4.049016089815264,0.13601870906974897,0.12237069511814033,0.170288152215295
h001jcc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h001jcc_FVTask\2024_10_28_18_19_30.txt,1.149199725540388,0.9550306161835121,1.5416798498937136,0.1331000979463781,0.13166002780883315,0.15825974461339565
h003lz,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h003lz_FVTask\2024_10_28_20_00_52.txt,1.5294560859924013,1.657091378392093,2.204158796001067,0.126482398454735,0.12370846020821112,0.16604117870196589
h004zjq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h004zjq_FVTask\2024_10_28_20_48_23.txt,1.2236918121956357,1.2415797029291766,1.6505041567431673,0.12116389296490986,0.13326571552726918,0.15840553856189662
h005cyz,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h005cyz_FVTask\2024_10_28_21_19_07.txt,0.9316963983884978,0.7653256989131766,1.2280774333391802,0.08192610220202563,0.07173799530868437,0.13054803030902482
h006cj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h006cj_FVTask\2024_10_29_08_16_19.txt,0.31572051590413336,0.31295994218085227,0.5116567667192179,0.09947219455271494,0.10033268772023594,0.15503510840302565
h007dzw,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h007dzw_FVTask\2024_10_29_09_01_25.txt,0.6414547180750453,0.5679495860378814,0.6900606534167782,0.10193526814716368,0.09097632979656953,0.1481187211729873
h009zrc,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h009zrc_FVTask\2024_10_29_10_51_59.txt,0.7730256364739021,0.4458280736027169,1.27441554782413,0.1891317282063,0.15011323689670503,0.30151157769470355
h008zdy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h008zdy_FVTask\2024_10_29_09_48_44.txt,1.2757324749548073,1.374592344920151,1.558196347990093,0.0952158842954397,0.09682071140050974,0.12585866215726962
h010zjj,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h010zjj_FVTask\2024_10_29_11_31_57.txt,1.2586423324522302,0.9992615705810863,1.8590656659839893,0.17992570548594058,0.13195066070877517,0.23080784682640385
h011zmx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h011zmx_FVTask\2024_10_29_13_08_05.txt,1.3532906315628124,1.3518683450265128,1.8259753747269039,0.08523208147712567,0.06162171031555466,0.11297888461951615
h012tqs,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h012tqs_FVTask\2024_10_29_13_59_16.txt,0.7157797032018219,0.730923012840125,1.0313072270289652,0.12498628189913252,0.1024183505584873,0.20795142183243545
h013cf,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h013cf_FVTask\2024_10_29_14_44_44.txt,0.8218038715194608,0.8038466496686956,1.1342630614363796,0.10259383507436416,0.0921920882402256,0.1330645663873981
h014lmt,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h014lmt_FVTask\2024_10_29_15_35_58.txt,0.9750140288102362,0.8019260143947058,1.3538579465967182,0.14015720503909398,0.10640470912931445,0.21024017837979508
h015xy,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h015xy_FVTask\2024_10_29_16_15_27.txt,0.6989516918704042,0.6624008962502694,0.9495180555178164,0.10900394794316903,0.07847628885936635,0.11738815500980704
h016wyq,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h016wyq_FVTask\2024_10_27_18_38_04.txt,1.9387556982840344,1.7789123948445082,3.428895172618106,0.12604690714278008,0.12788983162279663,0.17200446479057918
h017whl,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h017whl_FVTask\2024_10_30_09_09_01.txt,4.961709960555925,4.0791196488648955,7.796282669829386,0.33816659156446943,0.36587239472684135,0.4811354956230758
h018lhx,fv,D:\python_projects\smartphone_psychiatry_assement\depression_symptom_detection\raw_data\validation\h018lhx_FVTask\2024_10_30_10_09_46.txt,0.5372171436259355,0.6008452145259826,0.8215620248251653,0.14042815507879036,0.12088630886408896,0.1829817691525019
